speaker,vowel,F1,F2,F1_lob,F2_lob
the0M0kui0Tang2,ā,396.6229201534932,1163.4569739209596,-0.23119429511018236,-0.6814977871745886
the0M0kui0Tang2,a,1111.2619715548176,2412.8607585664495,4.094928303814772,2.1177312422109726
the0M0kui0Tang2,a,454.33435296623577,1426.8682717746362,0.11816631318288122,-0.0913374557575072
the0M0kui0Tang2,a,955.6339227249862,1540.8890663605878,3.1528219107354496,0.16412064520315706
the0M0kui0Tang2,a,455.9544646468322,1401.9974770014323,0.12797378415786795,-0.14705927409087888
the0M0kui0Tang2,ā,443.1979430964374,1494.3159820436767,0.05075119737839914,0.05977589196158587
the0M0kui0Tang2,i,371.1463281486061,2142.1909997865678,-0.38541880914956284,1.5113086785331977
the0M0kui0Tang2,a,556.9356278923107,1304.8382095694726,0.739271041878907,-0.3647399352284204
the0M0kui0Tang2,a,305.03366133770265,901.6040369658878,-0.785636935216155,-1.2681666860225975
the0M0kui0Tang2,a,669.6707823136325,1238.1565841978722,1.421721991458334,-0.5141369066164647
the0M0kui0Tang2,a,531.9472545259839,1244.5833768390653,0.5880019970114825,-0.4997379871092906
the0M0kui0Tang2,ā,587.6625415387174,1266.0602740055213,0.9252787827940984,-0.4516200329712452
the0M0kui0Tang2,a,463.8231021751069,1278.1632936897945,0.17560718813581777,-0.4245038000449495
the0M0kui0Tang2,a,367.9546172267599,1159.9853960669661,-0.4047400773074656,-0.6892756902241043
the0M0kui0Tang2,a,316.8602142702745,2271.158613566848,-0.714043985168636,1.8002544083132466
the0M0kui0Tang2,ā,552.8766775403038,1265.4305449180463,0.7146998729632159,-0.45303091067465207
the0M0kui0Tang2,a,237.3745995853435,1079.5125532566394,-1.195216282293517,-0.8695712203323025
the0M0kui0Tang2,o,421.62426576310133,1030.143469137001,-0.07984672176784714,-0.9801802765239178
